word,reading,meanings,level
荒廃,こうはい,ruin,N1
行,ぎょう,line; row; verse,N1
行い,おこない,deed; conduct; behavior; action; asceticism,N1
行き違い,いきちがい,misunderstanding; estrangement; disagreement; crossing without meeting; going astray,N1
行き成り,いきなり,suddenly,N1
行為,こうい,act; deed; conduct,N1
行員,こういん,bank clerk,N1
行進,こうしん,march; parade,N1
行政,ぎょうせい,administration,N1
講習,こうしゅう,short course; training,N1
講読,こうどく,reading; translation,N1
購読,こうどく,subscription (e.g. magazine),N1
購入,こうにゅう,purchase; buy,N1
購買,こうばい,purchase; buy,N1
鉱業,こうぎょう,mining industry,N1
鉱山,こうざん,mine (ore),N1
降水,こうすい,rainfall; precipitation,N1
降伏,こうふく,capitulation; surrender; submission,N1
香辛料,こうしんりょう,spices,N1
高,たか,quantity; amount; volume; number; amount of money,N1
高まる,たかまる,to rise; to swell; to be promoted,N1
高原,こうげん,tableland; plateau,N1
高尚,こうしょう,high; noble; refined; advanced,N1
号,ごう,number; issue,N1
合わす,あわす,to join together; to face; to unite; to be opposite; to combine; to connect; to add up; to mix; to match; to,N1
合わせ,あわせ,joint together; opposite; facing,N1
合意,ごうい,agreement; consent; mutual understanding,N1
合間,あいま,interval,N1
合議,ごうぎ,consultation; conference,N1
合唱,がっしょう,chorus; singing in a chorus,N1
合成,ごうせい,synthesis; composition; synthetic; composite; mixed; combined; compound,N1
合致,がっち,agreement; concurrence; conforming to,N1
合併,がっぺい,combination; union; amalgamation; consolidation; merger; coalition; fusion; annexation; affiliation; incorpor,N1
濠,ごう,moat,N1
告げる,つげる,to inform,N1
告白,こくはく,confession; acknowledgement,N1
国境,くにざかい,national or state border,N1
国交,こっこう,diplomatic relations,N1
国産,こくさん,domestic products,N1
国定,こくてい,state-sponsored; national,N1
国土,こくど,realm,N1
国防,こくぼう,national defence,N1
国有,こくゆう,national ownership,N1
国連,こくれん,U.N.; United Nations,N1
酷い,ひどい,cruel; awful; severe; very bad; serious; terrible; heavy; violent,N1
黒字,くろじ,balance (figure) in the black,N1
忽ち,たちまち,at once; in a moment; suddenly; all at once,N1
骨,こつ,knack; skill,N1
骨董品,こっとうひん,curio,N1
込める,こめる,to include; to put into,N1
此の,この,this,N1
此れ,これ,this,N1
此れ等,これら,these,N1
頃,けい,time; about; toward; approximately (time),N1
今更,いまさら,now; at this late hour,N1
今日は,こんにちは,hello; good day (daytime greeting  id),N1
今晩は,こんばんは,good evening,N1
昆虫,こんちゅう,insect; bug,N1
根回し,ねまわし,making necessary arrangements,N1
根気,こんき,patience; perseverance; energy,N1
根拠,こんきょ,basis; foundation,N1
根底,こんてい,root; basis; foundation,N1
根本,こんぽん,origin; source; foundation; root; base; principle,N1
混む,こむ,to be crowded,N1
混血,こんけつ,mixed race; mixed parentage,N1
混同,こんどう,confusion; mixing; merger,N1
魂,こん,soul; spirit,N1
些とも,ちっとも,not at all (neg. verb),N1
些事,さじ,something small or petty; trifle,N1
佐,さ,help,N1
左程,さほど,(not) very; (not) much,N1
左様なら,さようなら,good-bye,N1
左利き,ひだりきき,left-handedness; sake drinker; left-hander,N1
差し引く,さしひく,to deduct,N1
差し掛かる,さしかかる,to come near to; to approach,N1
差し支える,さしつかえる,to interfere; to hinder; to become impeded,N1
差し出す,さしだす,to present; to submit; to tender; to hold out,N1
差異,さい,difference; disparity,N1
差額,さがく,balance; difference; margin,N1
砂利,じゃり,gravel; ballast; pebbles,N1
詐欺,さぎ,fraud; swindle,N1
座談会,ざだんかい,symposium; round-table discussion,N1
座標,ざひょう,coordinate(s),N1
催す,もよおす,to hold (a meeting); to give (a dinner); to feel; to show signs of; to develop symptoms of; to feel (sick,N1
再,さい,re-; again; repeated,N1
再会,さいかい,another meeting; meeting again; reunion,N1
再建,さいけん,rebuilding; reconstruction; rehabilitation,N1
再現,さいげん,reappearance; reproduction; return; revival,N1
再生,さいせい,playback; regeneration; resuscitation; return to life; rebirth; reincarnation; narrow escape; reclamation; r,N1
再発,さいはつ,return; relapse; reoccurrence,N1
最善,さいぜん,the very best,N1
最早,もはや,already; now,N1
哉,や,question mark,N1
採掘,さいくつ,mining,N1
採決,さいけつ,vote; roll call,N1
採算,さいさん,profit,N1
採集,さいしゅう,collecting; gathering,N1
採択,さいたく,adoption; selection; choice,N1
採用,さいよう,use; adopt,N1
栽培,さいばい,cultivation,N1
歳,さい,#NAME?,N1
済ます,すます,to finish; to get it over with; to settle; to conclude; to pay back,N1
済まない,すまない,sorry (phrase),N1
済みません,すみません,sorry; excuse me,N1
災害,さいがい,calamity; disaster; misfortune,N1
細やか,こまやか,friendly,N1
細菌,さいきん,bacillus; bacterium; germ,N1
細工,さいく,work; craftsmanship; tactics; trick,N1
細胞,さいぼう,cell (biology),N1
裁く,さばく,to judge,N1
際,きわ,edge; brink; verge; side,N1
在庫,ざいこ,stockpile; stock,N1
財,ざい,fortune; riches,N1
財源,ざいげん,source of funds; resources; finances,N1
財政,ざいせい,economy; financial affairs,N1
冴える,さえる,to be clear; to be serene; to be cold; to be skillful,N1
作,さく,a work; a harvest,N1
作り,つくり,make-up; sliced raw fish,N1
作戦,さくせん,military or naval operations; tactics; strategy,N1
作物,さくぶつ,literary work,N1
作用,さよう,action; operation; effect; function,N1
削減,さくげん,cut; reduction; curtailment,N1
柵,さく,fence; paling,N1
策,さく,plan; policy,N1
錯覚,さっかく,optical illusion; hallucination,N1
錯誤,さくご,mistake,N1
冊,さつ,counter for books,N1
刷り,すり,printing,N1
察する,さっする,to guess; to sense; to presume; to judge; to sympathize with,N1
擦る,かする,to touch lightly; to take a percentage (from),N1
擦れる,すれる,to rub; to chafe; to wear; to become sophisticated,N1
擦れ違い,すれちがい,chance encounter,N1
殺人,さつじん,murder,N1
雑,ざつ,rough; crude,N1
雑貨,ざっか,miscellaneous goods; general goods; sundries,N1
雑談,ざつだん,chatting; idle talk,N1
雑木,ざつぼく,various kinds of small trees; assorted trees,N1
錆び,さび,rust (colour),N1
三,み,(num) three,N1
三日月,みかずき,new moon; crescent moon,N1
三味線,さみせん,three-stringed Japanese guitar; shamisen,N1
参議院,さんぎいん,House of Councillors,N1
参照,さんしょう,reference; consultation; consultation,N1
参上,さんじょう,calling on; visiting,N1
山岳,さんがく,mountains,N1
山腹,さんぷく,hillside; mountainside,N1
山脈,さんみゃく,mountain range,N1
惨め,みじめ,miserable,N1
散蒔く,ばらまく,to disseminate; to scatter; to give money freely,N1
桟橋,さんきょう,wharf; bridge; jetty; pier,N1
産む,うむ,to give birth; to deliver; to produce,N1
産休,さんきゅう,maternity leave,N1
産後,さんご,postpartum; after childbirth,N1
産出,さんしゅつ,yield; produce,N1
産婦人科,さんふじんか,maternity and gynecology department,N1
産物,さんぶつ,product; result; fruit,N1
賛成,さんせい,approval; agreement; support; favour,N1
賛美,さんび,praise; adoration; glorification,N1
酸,さん,acid,N1
酸っぱい,すっぱい,sour; acid,N1
酸化,さんか,oxidation,N1
暫く,しばらく,little while,N1
残金,ざんきん,remaining money,N1
残高,ざんだか,(bank) balance; remainder,N1
残酷,ざんこく,cruelty; harshness,N1
仕える,つかえる,to serve; to work for,N1
仕掛け,しかけ,device; trick; mechanism; gadget; (small) scale; half finished; commencement; set up; challenge,N1
仕掛ける,しかける,to commence; to lay (mines); to set (traps); to wage (war); to challenge,N1
仕上がり,しあがり,finish; end; completion,N1
仕上げ,しあげ,end; finishing touches; being finished,N1
仕上げる,しあげる,to finish up; to complete,N1
仕切る,しきる,to partition; to divide; to mark off; to settle accounts; to toe the mark,N1
仕組み,しくみ,devising; plan; plot; contrivance; construction; arrangement,N1
仕入れる,しいれる,to lay in stock; to replenish stock; to procure,N1
仕付ける,しつける,to be used to a job; to begin to do; to baste; to tack; to plant,N1
仕舞,しまい,end; termination; informal (Noh play),N1
仕舞う,しまう,to finish; to close; to do something completely; to put away; to put an end to,N1
仕様,しよう,way; method; resource; remedy; (technical) specification,N1
仕立てる,したてる,to tailor; to make; to prepare; to train; to send (a messenger),N1
使い道,つかいみち,use,N1
使命,しめい,mission; errand; message,N1
使用人,しようにん,employee; servant,N1
刺,とげ,thorn; splinter; spine; biting words,N1
刺繍,ししゅう,embroidery,N1
司る,つかさどる,to rule; to govern; to administer,N1
司法,しほう,administration of justice,N1
始め,はじめ,beginning; start; origin,N1
始めまして,はじめまして,How do you do?; I am glad to meet you,N1
始発,しはつ,first train,N1
始末,しまつ,management; dealing; settlement; cleaning up afterwards,N1
姉妹,きょうだい,sisters,N1
子息,しそく,son,N1
市,いち,market; fair,N1
市街,しがい,urban areas; the streets; town; city,N1
志,こころざし,will; intention; motive,N1
志す,こころざす,to plan; to intend; to aspire to; to set aims (sights on),N1
志向,しこう,intention; aim,N1
志望,しぼう,wish; desire; ambition,N1
思い付き,おもいつき,plan; idea; suggestion,N1
思考,しこう,thought,N1
指揮,しき,command; direction,N1
指差す,ゆびさす,to point at,N1
指示,しじ,indication; instruction; directions,N1
指図,さしず,instruction; mandate,N1
指摘,してき,pointing out; identification,N1
指令,しれい,orders; instructions; directive,N1
支持,しじ,support; maintenance,N1
施す,ほどこす,to donate; to give; to conduct; to apply; to perform,N1
施行,しぎょう,1.  execution; enforcing; carrying out,N1
施設,しせつ,institution; establishment; facility; (army) engineer,N1
止まる,とどまる,to be limited to,N1
止むを得ない,やむをえない,cannot be helped; unavoidable,N1
止める,とどめる,to stop; to cease; to put an end to,N1
死,し,death; decease,N1
死刑,しけい,death penalty; capital punishment,N1
氏,うじ,family name,N1
私,あたし,I (fem),N1
私物,しぶつ,private property; personal effects,N1
私有,しゆう,private ownership,N1
私用,しよう,personal use; private business,N1
脂肪,しぼう,fat; grease; blubber,N1
至って,いたって,very much; exceedingly; extremely,N1
視覚,しかく,sense of sight; vision,N1
視察,しさつ,inspection; observation,N1
視点,してん,opinion; point of view; visual point,N1
視野,しや,field of vision; outlook,N1
試み,こころみ,trial; experiment,N1
試みる,こころみる,to try; to test,N1
諮る,はかる,to consult with; to confer,N1
資格,しかく,qualifications; requirements; capabilities,N1
資金,しきん,funds; capital,N1
資産,しさん,property; fortune; means; assets,N1
賜る,たまわる,to grant; to bestow,N1
雌,めす,female (animal),N1
飼育,しいく,breeding; raising; rearing,N1
歯科,しか,dentistry,N1
歯磨,はみがき,dentifrice; toothpaste,N1
事によると,ことによると,depending on the circumstances,N1
事業,じぎょう,project; enterprise; business; industry; operations,N1
事項,じこう,matter; item; facts,N1
事前,じぜん,prior; beforehand; in advance,N1
事柄,ことがら,matter; thing; affair; circumstance,N1
似通う,にかよう,to resemble closely,N1
侍,さむらい,Samurai; warrior,N1
児,こ,child; the young of animals,N1
字,あざ,section of village,N1
字体,じたい,type; font; lettering,N1
持ち,もち,1.  hold; charge; keep possession; in charge; 2.  wear; durability; life; draw; 3.  usage (suff),N1
持ち切り,もちきり,hot topic; talk of the town,N1
持てる,もてる,to be well liked; to be popular,N1
持て成す,もてなす,to entertain; to make welcome,N1
持続,じぞく,continuation,N1
時刻表,じこくひょう,table; diagram; chart; timetable; schedule,N1
時差,じさ,time difference,N1
時折,ときおり,sometimes,N1
次,し,order; sequence; times; next; below,N1
次いで,ついで,next; secondly; subsequently,N1
治まる,おさまる,to be at peace; to clamp down; to lessen (storm  terror  anger),N1
治安,ちあん,public order,N1
治療,ちりょう,medical treatment,N1
磁器,じき,porcelain; china,N1
磁気,じき,magnetism,N1
而も,しかも,moreover; furthermore; nevertheless; and yet,N1
耳鼻科,じびか,otolaryngology,N1
自ずから,おのずから,naturally; as a matter of course,N1
自我,じが,self; the ego,N1
自覚,じかく,self-conscious,N1
自己,じこ,self; oneself,N1
自惚れ,うぬぼれ,pretension; conceit; hubris,N1
自在,じざい,freely; at will,N1
自主,じしゅ,independence; autonomy,N1
自首,じしゅ,surrender; give oneself up,N1
自信,じしん,self-confidence,N1
自尊心,じそんしん,self-respect; conceit,N1
自転,じてん,rotation; spin,N1
自動詞,じどうし,intransitive verb (no direct obj),N1
自立,じりつ,independence; self-reliance,N1
辞職,じしょく,resignation,N1
辞退,じたい,refusal,N1
式場,しきじょう,ceremonial hall; place of ceremony (e.g. marriage),N1
軸,じく,axis; stem; shaft; axle,N1
雫,しずく,drop (of water),N1
七日,なぬか,seven days; the seventh day (of the month),N1
執着,しゅうじゃく,attachment; adhesion; tenacity,N1
失格,しっかく,disqualification; elimination; incapacity (legal),N1
失調,しっちょう,lack of harmony,N1
嫉妬,しっと,jealousy,N1
室,しつ,room,N1
悉く,ことごとく,altogether; entirely,N1
湿気る,しける,to be damp; to be moist,N1
疾っくに,とっくに,long ago; already; a long time ago,N1
質疑,しつぎ,question,N1
質素,しっそ,simplicity; modesty; frugality,N1
実,じつ,truth; reality; sincerity; fidelity; kindness; faith; substance; essence,N1
実業家,じつぎょうか,industrialist; businessman,N1
実質,じっしつ,substance; essence,N1
実情,じつじょう,real condition; actual circumstances; actual state of affairs,N1
実践,じっせん,practice; put into practice,N1
実態,じったい,truth; fact,N1
実費,じっぴ,actual expense; cost price,N1
芝,しば,lawn; sod; turf,N1
屡,しばしば,often; again and again; frequently,N1
写し,うつし,copy; duplicate; facsimile; transcript,N1
斜面,しゃめん,slope; slanting surface; bevel,N1
社,やしろ,Shinto shrine,N1
社交,しゃこう,social life; social intercourse,N1
社宅,しゃたく,company owned house,N1
謝絶,しゃぜつ,refusal,N1
遮る,さえぎる,to interrupt; to intercept; to obstruct,N1
借り,かり,borrowing; debt; loan,N1
若し,もし,if; in case; supposing,N1
若しかしたら,もしかしたら,perhaps; maybe; by some chance,N1
若しかして,もしかして,perhaps; possibly,N1
若しかすると,もしかすると,perhaps; maybe; by some chance,N1
若しくは,もしくは,or; otherwise,N1
若しも,もしも,if,N1
若干,じゃっかん,some; few; number of,N1
弱,じゃく,weakness; the weak; little less then,N1
弱まる,よわまる,to abate; to weaken; to be emaciated; to be dejected; to be perplexed,N1
弱める,よわめる,to weaken,N1
弱る,よわる,to weaken; to be troubled; to be downcast; to be emaciated; to be dejected; to be perplexed; to impair,N1
主演,しゅえん,starring; playing the leading part,N1
主観,しゅかん,subjectivity; subject; ego,N1
主権,しゅけん,sovereignty; supremacy; dominion,N1
主催,しゅさい,organization; sponsorship,N1
主食,しゅしょく,staple food,N1
主人公,しゅじんこう,protagonist; main character; hero(ine) (of a story); head of household,N1
主体,しゅたい,subject; main constituent,N1
主題,しゅだい,subject; theme; motif,N1
主導,しゅどう,main leadership,N1
主任,しゅにん,person in charge; responsible official,N1
取っ手,とって,handle; grip; knob,N1
取りあえず,とりあえず,at once; first of all; for the time being,N1
取り扱い,とりあつかい,treatment; service; handling; management,N1
取り扱う,とりあつかう,to treat; to handle; to deal in,N1
取り引き,とりひき,transactions; dealings; business,N1
取り巻く,とりまく,to surround; to circle; to enclose,N1
取り寄せる,とりよせる,to order; to send away for,N1
取り混ぜる,とりまぜる,to mix; to put together,N1
取り次ぐ,とりつぐ,to act as an agent for; to announce (someone); to convey (a message),N1
取り除く,とりのぞく,to remove; to take away; to set apart,N1
取り組む,とりくむ,to tackle; to wrestle with; to engage in a bout; to come to grips with,N1
取り替え,とりかえ,swap; exchange,N1
取り調べる,とりしらべる,to investigate; to examine,N1
取り締まり,とりしまり,control; management; supervision,N1
取り締まる,とりしまる,to manage; to control; to supervise,N1
取り分,とりわけ,especially; above all,N1
取り戻す,とりもどす,to take back; to regain,N1
取り立てる,とりたてる,to collect; to extort; to appoint; to promote,N1
取材,しゅざい,choice of subject; collecting data,N1
守衛,しゅえい,security guard; doorkeeper,N1
守備,しゅび,defense,N1
手引き,てびき,guidance; guide; introduction,N1
手回し,てまわし,preparations; arrangements,N1
手掛かり,てがかり,contact; trail; scent; on hand; hand hold; clue; key,N1
手掛ける,てがける,to handle; to manage; to work with; to rear; to look after; to have experience with,N1
手近,てぢか,near; handy; familiar,N1
手軽,てがる,easy; simple; informal; offhand; cheap,N1
手芸,しゅげい,handicrafts,N1
手元,てもと,on hand; at hand; at home,N1
手際,てぎわ,performance; skill; tact,N1
手順,てじゅん,process; procedure; protocol,N1
手錠,てじょう,handcuffs; manacles,N1
手数,てかず,number of moves; trouble,N1
手遅れ,ておくれ,too late; belated treatment,N1
手当て,てあて,allowance; compensation; treatment; medical care,N1
手配,てはい,arrangement; search (by police),N1
手筈,てはず,arrangement; plan; programme,N1
手分け,てわけ,division of labour,N1
手法,しゅほう,technique,N1
手本,てほん,model; pattern,N1
殊に,ことに,especially; above all,N1
種,しゅ,kind; variety; species,N1
種々,くさぐさ,variety,N1
腫れる,はれる,to swell (from inflammation); to become swollen,N1
趣,おもむき,meaning; tenor; gist; effect; appearance; taste; grace; charm; refinement,N1
趣旨,しゅし,object; meaning,N1
首飾り,くびかざり,necklace,N1
首脳,しゅのう,head; brains,N1
首輪,くびわ,necklace; choker,N1
受かる,うかる,to pass (examination),N1
受け継ぐ,うけつぐ,to inherit; to succeed; to take over,N1
受け止める,うけとめる,to catch; to stop the blow; to react to; to take,N1
受け取り,うけとり,receipt,N1
受け入れ,うけいれ,receiving; acceptance,N1
受け入れる,うけいれる,to accept; to receive,N1
受け付ける,うけつける,to be accepted; to receive (an application),N1
受身,うけみ,passive; passive voice,N1
授ける,さずける,to grant; to award; to teach,N1
樹木,じゅもく,trees and shrubs; arbour,N1
樹立,じゅりつ,establish; create,N1
収まる,おさまる,to be obtained; to end; to settle into; to fit into; to be settled; to be paid; to be delivered,N1
収益,しゅうえき,earnings; proceeds; returns,N1
収支,しゅうし,income and expenditure,N1
収集,しゅうしゅう,gathering up; collection; accumulation,N1
収容,しゅうよう,accommodation; reception; seating; housing; custody; admission; entering (in a dictionary),N1
周,しゅう,circuit; lap; circumference; vicinity; Chou (dynasty),N1
周期,しゅうき,cycle; period,N1
就業,しゅうぎょう,employment; starting work,N1
修学,しゅうがく,learning,N1
修行,しゅうぎょう,pursuit of knowledge; studying; learning; training; ascetic practice; discipline,N1
修士,しゅうし,Masters degree program,N1
修飾,しゅうしょく,ornamentation; embellishment; decoration; adornment; polish up (writing); modification (gram),N1
修了,しゅうりょう,completion (of a course),N1
終わる,おわる,to finish; to close,N1
終始,しゅうし,beginning and end; from beginning to end; doing a thing from beginning to end,N1
終日,しゅうじつ,all day,N1
衆,しゅう,masses; great number; the people,N1
衆議院,しゅうぎいん,Lower House; House of Representatives,N1
襲う,おそう,to attack,N1
襲撃,しゅうげき,attack; charge; raid,N1
蹴飛ばす,けとばす,to kick away; to kick off; to kick (someone); to refuse; to reject,N1
集まる,あつまる,to gather; to collect; to assemble,N1
集計,しゅうけい,totalization; aggregate,N1
住,じゅう,dwelling; living,N1
充実,じゅうじつ,fullness; completion; perfection; substantiality; enrichment,N1
十字路,じゅうじろ,crossroads,N1
十分,じっぷん,10 minutes,N1
従って,したがって,therefore; consequently; in accordance with,N1
従業員,じゅうぎょういん,employee; worker,N1
従事,じゅうじ,engaging; pursuing; following,N1
従来,じゅうらい,up to now; so far; traditional,N1
柔軟,じゅうなん,flexible; lithe,N1
渋い,しぶい,1.  tasteful (clothing); cool; an aura of refined masculinity; 2.  astringent; sullen; bitter (taste); 3,N1
獣,けだもの,beast; brute,N1
重,え,-fold; -ply,N1
重なる,おもなる,main; principal; important,N1
重んじる,おもんじる,to respect; to honor; to esteem; to prize,N1
重んずる,おもんずる,to honor; to respect; to esteem; to prize,N1
重複,じゅうふく,duplication; repetition; overlapping; redundancy; restoration,N1
重宝,じゅうほう,priceless treasure; convenience; usefulness,N1
重役,おもやく,heavy responsibilities; director,N1
銃,つつ,gun,N1
宿命,しゅくめい,fate; destiny; predestination,N1
祝賀,しゅくが,celebration; congratulations,N1
縮まる,ちぢまる,to be shortened; to be contracted; to shrink,N1
塾,じゅく,coaching school; lessons,N1
出くわす,でくわす,to happen to meet; to come across,N1
出演,しゅつえん,performance; stage appearance,N1
出血,しゅっけつ,bleeding; haemorrhage,N1
出合う,であう,to meet by chance; to come across; to happen to encounter; to hold a rendezvous; to have a date,N1
出産,しゅっさん,(child)birth; delivery; production (of goods),N1
出社,しゅっしゃ,arrival (in a country  at work  etc.),N1
出世,しゅっせ,promotion; successful career; eminence,N1
出生,しゅっしょう,birth,N1
出切る,できる,to be out of; to have no more at hand,N1
出題,しゅつだい,proposing a question,N1
出鱈目,でたらめ,irresponsible utterance; nonsense; nonsensical; random; haphazard; unsystematic,N1
出直し,でなおし,adjustment; touch up,N1
出動,しゅつどう,sailing; marching; going out,N1
出入り口,でいりぐち,exit and entrance,N1
出費,しゅっぴ,expenses; disbursements,N1
出品,しゅっぴん,exhibit; display,N1
出来物,できもの,able man; tumour; growth; boil; ulcer; abcess; rash; pimple,N1
瞬き,またたき,wink; twinkling (of stars); flicker (of light),N1
準じる,じゅんじる,to follow; to conform; to apply to,N1
準ずる,じゅんずる,to apply correspondingly; to correspond to; to be proportionate to; to conform to,N1
準急,じゅんきゅう,local express (train  slower than an express),N1
潤う,うるおう,to be moist; to be damp; to get wet; to profit by; to be watered; to receive benefits; to favor; to charm; t,N1
盾,たて,shield; buckler; escutcheon; pretext,N1
処置,しょち,treatment,N1
処罰,しょばつ,punishment,N1
処分,しょぶん,disposal; dealing; punishment,N1
初,はつ,first; new,N1
初耳,はつみみ,something heard for the first time,N1
初版,しょはん,first edition,N1
所々,しょしょ,here and there; some parts (of something),N1
所が,ところが,however; while; even if,N1
所で,ところで,by the way; even if; no matter what,N1
所謂,いわゆる,the so-called; so to speak,N1
所在,しょざい,whereabouts,N1
所持,しょじ,possession; owning,N1
所属,しょぞく,attached to; belong to,N1
所定,しょてい,fixed; prescribed,N1
所得,しょとく,income; earnings,N1
庶民,しょみん,masses; common people,N1
庶務,しょむ,general affairs,N1
書き取り,かきとり,dictation,N1
書き取る,かきとる,to write down; to take dictation; to take notes,N1
書評,しょひょう,book review,N1
諸,しょ,various; many; several,N1
諸君,しょくん,Gentlemen!; Ladies!,N1
助,じょ,help; rescue; assistant,N1
助け,たすけ,assistance,N1
助言,じょげん,advice; suggestion,N1
助詞,じょし,particle; postposition,N1
助動詞,じょどうし,auxiliary verb,N1
女史,じょし,Ms.,N1
女子,おなご,woman; girl,N1
徐々,そろそろ,gradually; steadily; quietly; slowly; soon,N1
徐行,じょこう,going slowly,N1
除外,じょがい,exception; exclusion,N1
傷,しょう,wound; injury; hurt; cut; gash; bruise; scratch; scar; weak point,N1
傷付く,きずつく,to be hurt; to be wounded; to get injured,N1
勝る,まさる,to excel; to surpass; to outrival,N1
勝利,しょうり,victory; triumph; conquest; success; win,N1
召す,めす,to call; to send for; to put on; to wear; to take (a bath); to ride in; to buy; to eat; to drink; to catch (a,N1
商,しょう,quotient,N1
商人,あきうど,trader; shopkeeper; merchant,N1
唱える,となえる,to recite; to chant; to call upon,N1
嘗て,かつて,once; ever,N1
嘗める,なめる,to lick; to taste; to experience; to make fun of; to make light of; to put down; to treat with contempt,N1
奨励,しょうれい,encouragement; promotion; message; address,N1
小児科,しょうにか,pediatrics,N1
小切手,こぎって,cheque; check,N1
小銭,こぜに,coins; small change,N1
小売,こうり,retail,N1
小柄,こがら,short (build),N1
少なくとも,すくなくとも,at least,N1
少女,おとめ,daughter; young lady; virgin; maiden; little girl,N1
少数,しょうすう,minority; few,N1
尚,なお,furthermore; still; yet; more; still more; greater; further; less,N1
尚更,なおさら,all the more; still less,N1
床,とこ,bed; sickbed; alcove; padding,N1
承諾,しょうだく,consent; acquiescence; agreement,N1
招き,まねき,invitation,N1
掌,たなごころ,the palm,N1
昇進,しょうしん,promotion,N1
梢,こずえ,treetop,N1
沼,ぬま,swamp; bog; pond; lake,N1
消去,しょうきょ,elimination; erasing; dying out; melting away,N1
消息,しょうそく,news; letter; circumstances,N1
消耗,しょうこう,exhaustion; consumption,N1
焦げ茶,こげちゃ,black tea,N1
焦る,あせる,to be in a hurry; to be impatient,N1
照り返す,てりかえす,to reflect; to throw back light,N1
照合,しょうごう,collation; comparison,N1
照明,しょうめい,illumination,N1
症,しょう,illness,N1
省みる,かえりみる,to reflect,N1
称する,しょうする,to pretend; to take the name of; to feign; to purport,N1
衝撃,しょうげき,shock; crash; impact; ballistic,N1
証,あかし,proof; evidence,N1
証拠,しょうこ,evidence; proof,N1
証言,しょうげん,evidence; testimony,N1
証人,しょうにん,witness,N1
詳細,しょうさい,detail; particulars,N1
象,しょう,phenomenon,N1
象徴,しょうちょう,symbol,N1
障る,さわる,to hinder; to interfere with; to affect; to do one harm; to be harmful to,N1
上がり,あがり,1.  slope; advance income; crop yield; ascent; rise; advance; death; spinning; completion; stop; finish; after,N1
上がる,あがる,to enter; to go up; to rise; to climb up; to advance; to appreciate; to be promoted; to improve; to call on,N1
上位,じょうい,superior (rank not class); higher order (e.g. byte); host computer (of connected device),N1
上演,じょうえん,performance (e.g. music),N1
上下,うえした,high and low; up and down; unloading and loading; praising and blaming,N1
上回る,うわまわる,to exceed,N1
上空,じょうくう,sky; the skies; high-altitude sky; upper air,N1
上司,じょうし,superior authorities; boss,N1
上手,うわて,1.  upper part; upper stream; left side (of a stage); 2.  skillful (only in comparisons); dexterity (on,N1
上昇,じょうしょう,rising; ascending; climbing,N1
上陸,じょうりく,landing; disembarkation,N1
丈,たけ,height; stature; length; measure; all (one has),N1
丈夫,じょうふ,1.  hero; gentleman; warrior; manly person; 2.  good health; robustness; strong; solid; durable,N1
乗っ取る,のっとる,to capture; to occupy; to usurp,N1
乗り換え,のりかえ,transfer (trains  buses  etc.),N1
乗り込む,のりこむ,to board; to embark on; to get into (a car); to ship (passengers); to man (a ship); to help (someone) int,N1
乗客,じょうかく,passenger,N1
城下,じょうか,land near the castle,N1
嬢,じょう,young woman,N1
情,じょう,feelings; emotion; passion,N1
情け,なさけ,sympathy; compassion,N1
情け深い,なさけぶかい,tender-hearted; compassionate,N1
情緒,じょうしょ,emotion; feeling,N1
情勢,じょうせい,state of things; condition; situation,N1
情熱,じょうねつ,passion; enthusiasm; zeal,N1
条約,じょうやく,treaty; pact,N1
杖,つえ,cane,N1
状,じょう,shape,N1
畳,じょう,#NAME?,N1
蒸留,じょうりゅう,distillation,N1
譲歩,じょうほ,concession; conciliation; compromise,N1
植わる,うわる,to be planted,N1
植民地,しょくみんち,colony,N1
織,おり,weave; weaving; woven item,N1
織る,おる,to weave,N1
織物,おりもの,textile; fabric,N1
職員,しょくいん,staff member; personnel,N1
職務,しょくむ,professional duties,N1
色々,いろいろ,various,N1
色彩,しきさい,colour; hue; tints,N1
食い違う,くいちがう,to cross each other; to run counter to; to differ; to clash; to go awry,N1
尻尾,しっぽ,tail (animal),N1
信者,しんじゃ,believer; adherent; devotee; Christian,N1
信任,しんにん,trust; confidence; credence,N1
侵す,おかす,to invade; to raid; to trespass; to violate; to intrude on,N1
侵略,しんりゃく,aggression; invasion; raid,N1
寝かせる,ねかせる,to put to bed; to lay down; to ferment,N1
審議,しんぎ,deliberation,N1
審査,しんさ,judging; inspection; examination; investigation,N1
審判,しんばん,refereeing; trial; judgement; umpire; referee,N1
心掛け,こころがけ,readiness; intention; aim,N1
心掛ける,こころがける,to bear in mind; to aim to do,N1
心強い,こころづよい,heartening; reassuring,N1
心細い,こころぼそい,helpless; forlorn; hopeless; unpromising; lonely; discouraging; disheartening,N1
心情,しんじょう,mentality,N1
心地,ここち,feeling; sensation; mood,N1
心中,しんじゅう,double suicide; lovers suicide,N1
心得,こころえ,knowledge; information,N1
慎む,つつしむ,to be careful; to be chaste or discreet; to abstain or refrain,N1
振り,ふり,pretence; show; appearance,N1
振り出し,ふりだし,outset; starting point; drawing or issuing (draft),N1
振興,しんこう,promotion; encouragement,N1
振動,しんどう,oscillation; vibration,N1
新,しん,new,N1
新興,しんこう,rising; developing; emergent,N1
新婚,しんこん,newly-wed,N1
新人,しんじん,new face; newcomer,N1
新築,しんちく,new building; new construction,N1
