word,reading,meanings,level
追い越す,おいこす,to pass (e.g. car); to outdistance; to outstrip,N2
追い掛ける,おいかける,to chase or run after someone; to run down; to pursue,N2
追加,ついか,addition; supplement; appendix,N2
通り掛かる,とおりかかる,to happen to pass by,N2
通貨,つうか,currency,N2
通勤,つうきん,commuting to work,N2
通知,つうち,notice; notification,N2
通帳,つうちょう,passbook,N2
通訳,つうやく,interpretation,N2
通用,つうよう,popular use; circulation,N2
通路,つうろ,passage; pathway,N2
潰す,つぶす,to smash; to waste,N2
潰れる,つぶれる,to be smashed; to go bankrupt,N2
爪,つめ,fingernail or toenail; claw; talon; hoof,N2
吊す,つるす,to hang,N2
吊る,つる,to hang,N2
釣り合う,つりあう,to balance; to be in harmony; to suit,N2
低下,ていか,fall; decline; lowering; deterioration,N2
停止,ていし,suspension; interruption; stoppage; ban,N2
停車,ていしゃ,stopping (e.g. train),N2
停電,ていでん,failure of electricity,N2
剃る,そる,to shave,N2
剃刀,かみそり,razor,N2
定員,ていいん,fixed number of regular personnel; capacity (of boat; etc.),N2
定価,ていか,established price,N2
定期券,ていきけん,commuter pass; season ticket,N2
定規,じょうぎ,(measuring) ruler,N2
定休日,ていきゅうび,regular holiday,N2
梯子,はしご,ladder; stairs,N2
締め切る,しめきる,to shut up,N2
締切,しめきり,closing; cut-off; end; deadline; Closed; No Entrance,N2
釘,くぎ,nail,N2
的確,てきかく,precise; accurate,N2
適確,てきかく,precise; accurate,N2
鉄橋,てっきょう,railway bridge; iron bridge,N2
鉄砲,てっぽう,gun,N2
天皇,てんのう,Emperor of Japan,N2
展開,てんかい,develop; expansion (opposite of compression),N2
店屋,みせや,store; shop,N2
纏まる,まとまる,to be collected; to be settled; to be in order,N2
纏める,まとめる,to put in order; to collect; to bring to a conclusion,N2
転がす,ころがす,to roll,N2
転がる,ころがる,to roll; to tumble,N2
点々,てんてん,here and there; little by little,N2
点く,つく,to catch fire; (electricity) comes on,N2
点ける,つける,to turn on; to switch on; to light up,N2
点数,てんすう,marks; points; score; runs,N2
伝わる,つたわる,to be handed down; to be introduced; to be transmitted,N2
伝記,でんき,biography; life story,N2
伝染,でんせん,contagion,N2
田ぼ,たんぼ,paddy field; farm,N2
田植え,たうえ,rice planting,N2
電球,でんきゅう,light bulb,N2
電池,でんち,battery,N2
電柱,でんちゅう,telephone pole; telegraph pole; lightpole,N2
電波,でんぱ,electro-magnetic wave,N2
電流,でんりゅう,electric current,N2
電力,でんりょく,electric power,N2
吐き気,はきけ,nausea; sickness in the stomach,N2
登場,とうじょう,entry (on stage),N2
都心,としん,heart (of city),N2
努める,つとめる,(1) to serve; to fill a post; to serve under; to work (for),N2
凍える,こごえる,to freeze; to be chilled; to be frozen,N2
投書,とうしょ,letter to the editor; letter from a reader; contribution,N2
東西,とうざい,East and West; whole country,N2
東洋,とうよう,Orient,N2
盗難,とうなん,theft; robbery,N2
湯飲み,ゆのみ,teacup,N2
湯気,ゆげ,steam; vapour,N2
灯台,とうだい,lighthouse,N2
灯油,とうゆ,lamp oil; kerosene,N2
当日,とうじつ,appointed day; very day,N2
当番,とうばん,being on duty,N2
等分,とうぶん,division into equal parts,N2
統一,とういつ,unity; consolidation; uniformity,N2
統計,とうけい,scattering; a scatter; dispersion,N2
討つ,うつ,to attack; to avenge,N2
踏切,ふみきり,railway crossing; level crossing; starting line; scratch; crossover,N2
逃がす,にがす,to let loose; to set free; to let escape,N2
透き通る,すきとおる,to be(come) transparent,N2
透明,とうめい,transparency; cleanness,N2
頭脳,ずのう,head; brains; intellect,N2
動作,どうさ,action; movements; motions; bearing; behaviour; manners,N2
同格,どうかく,the same rank; equality; apposition,N2
憧れる,あこがれる,to long for; to yearn after; to admire,N2
瞳,ひとみ,pupil (of eye),N2
童話,どうわ,fairy tale,N2
道順,みちじゅん,itinerary; route,N2
銅,どう,copper,N2
峠,とうげ,ridge; (mountain) pass; difficult part,N2
特殊,とくしゅ,special; unique,N2
特色,とくしょく,characteristic; feature,N2
特長,とくちょう,forte; merit,N2
特定,とくてい,specific; special; particular,N2
特売,とくばい,special sale,N2
独り言,ひとりごと,a soliloquy; a monologue; speaking to oneself,N2
凸凹,でこぼこ,unevenness; roughness; ruggedness,N2
突き当たり,つきあたり,end (e.g. of street),N2
突き当たる,つきあたる,to run into; to collide with,N2
突く,つく,(1) to thrust; to strike; (2) to poke,N2
突っ込む,つっこむ,to plunge into; to go into deeply,N2
呑気,のんき,carefree; optimistic; careless; reckless; heedless,N2
鈍い,にぶい,dull (e.g. a knife); thickheaded; slow (opposite of fast); stupid,N2
内科,ないか,internist clinic; internal medicine,N2
内線,ないせん,phone extension; indoor wiring; inner line,N2
謎謎,なぞなぞ,riddle; puzzle; enigma,N2
馴れる,なれる,to become domesticated; to become tame,N2
南極,なんきょく,south pole; Antarctic,N2
南米,なんべい,South America,N2
南北,なんぼく,south and north,N2
軟らかい,やわらかい,soft; tender; limp,N2
匂う,におう,to be fragrant; to smell; to stink,N2
虹,にじ,rainbow,N2
日の出,ひので,sunrise,N2
日の入り,ひのいり,sunset,N2
日陰,ひかげ,shadow,N2
日課,にっか,daily lesson; daily work; daily routine,N2
日帰り,ひがえり,day trip,N2
日時,にちじ,date and time,N2
日程,にってい,agenda,N2
日当たり,ひあたり,exposure to the sun; sunny place,N2
日日,ひにち,every day; daily; day after day,N2
日用品,にちようひん,daily necessities,N2
入れ物,いれもの,container; case; receptacle,N2
入社,にゅうしゃ,entry to a company,N2
濡らす,ぬらす,to wet; to soak; to dip,N2
熱する,ねっする,to heat,N2
年度,ねんど,year; fiscal year; school year; term,N2
捻る,ひねる,to turn (a switch) on or off; to twist; to puzzle over,N2
燃やす,もやす,to burn,N2
濃度,のうど,concentration; brightness,N2
納める,おさめる,to obtain; to reap; to pay; to supply; to accept,N2
能率,のうりつ,efficiency,N2
農産物,のうさんぶつ,agricultural produce,N2
農村,のうそん,agricultural community; farm village; rural,N2
農薬,のうやく,agricultural chemicals,N2
覗く,のぞく,to peep in; to look in; to peek in; to stick out,N2
派手,はで,showy; loud; gay; flashy; gaudy,N2
破れる,やぶれる,to get torn; to wear out,N2
破片,はへん,fragment; splinter; broken piece,N2
俳句,はいく,haiku poetry,N2
拝む,おがむ,to worship; to beg; to make a supplication,N2
拝見,はいけん,(hum) (pol) seeing; look at,N2
背負う,せおう,to be burdened with; to carry on back or shoulder,N2
配る,くばる,to distribute; to deliver,N2
売り切れ,うりきれ,sold-out,N2
売り切れる,うりきれる,to be sold out,N2
売行き,うれゆき,sales,N2
売上,うりあげ,amount sold; proceeds,N2
売店,ばいてん,shop; stand,N2
売買,ばいばい,trade; buying and selling,N2
這う,はう,to creep; to crawl,N2
秤,はかり,scales; weighing machine,N2
伯父さん,おじさん,middle-aged gentleman; uncle,N2
伯母さん,おばさん,(hon) aunt,N2
剥く,むく,to peel; to skin; to pare; to hull,N2
剥す,はがす,(v5s) to tear off; to peel off; to rip off,N2
泊める,とめる,to give shelter to; to lodge,N2
白髪,しらが,white or grey hair; trendy hair bleaching,N2
薄める,うすめる,to dilute; to water down,N2
薄暗い,うすぐらい,dim; gloomy,N2
迫る,せまる,to draw near; to press,N2
縛る,しばる,to tie; to bind,N2
箸,はし,chopsticks,N2
肌着,はだぎ,underwear,N2
鉢,はち,a bowl; a pot,N2
発つ,たつ,to depart (on a plane; train; etc.),N2
発揮,はっき,exhibition; demonstration; utilization; display,N2
発射,はっしゃ,firing; shooting; discharge; catapult,N2
発想,はっそう,expression (music); conceptualization,N2
発電,はつでん,generation (e.g. power),N2
発売,はつばい,sale,N2
判子,はんこ,seal (used for signature),N2
判事,はんじ,judge; judiciary,N2
半径,はんけい,radius,N2
半島,はんとう,peninsula,N2
反る,かえる,to warp; to be warped; to curve,N2
反映,はんえい,reflection; influence,N2
反省,はんせい,reflection; reconsideration; introspection; meditation; contemplation,N2
番地,ばんち,house number; address,N2
卑怯,ひきょう,cowardice; meanness; unfairness,N2
比較的,ひかくてき,comparatively; relatively,N2
皮肉,ひにく,cynicism; sarcasm,N2
皮膚,ひふ,skin,N2
被せる,かぶせる,to cover (with something),N2
飛び込む,とびこむ,to jump in; to leap in; to plunge into; to dive,N2
美容,びよう,beauty of figure or form,N2
髭,ひげ,moustache; beard; whiskers,N2
肘,ひじ,elbow,N2
必需品,ひつじゅひん,necessities; necessary article; requisite; essential,N2
筆記,ひっき,(taking) notes; copying,N2
筆者,ひっしゃ,writer; author,N2
標識,ひょうしき,sign; mark,N2
標準,ひょうじゅん,standard; level,N2
標本,ひょうほん,example; specimen,N2
表紙,ひょうし,front cover; binding,N2
評論,ひょうろん,criticism; critique,N2
瓶詰,びんづめ,bottling; bottled,N2
不運,ふうん,unlucky; misfortune; bad luck; fate,N2
不規則,ふきそく,irregularity; unsteadiness; disorderly,N2
不潔,ふけつ,unclean; dirty; filthy; impure,N2
不通,ふつう,suspension; interruption; stoppage; tie-up; cessation,N2
付近,ふきん,neighbourhood; vicinity; environs,N2
付合う,つきあう,to associate with; to keep company with; to get on with,N2
夫妻,ふさい,man and wife; married couple,N2
敷く,しく,to spread out; to lay out,N2
敷地,しきち,site,N2
普及,ふきゅう,diffusion; spread,N2
浮かべる,うかべる,to float; to express; to look (sad; glad),N2
浮く,うく,to float; to become merry; to become loose,N2
浮ぶ,うかぶ,to float; to rise to surface; to come to mind,N2
父母,ふぼ,father and mother; parents,N2
符号,ふごう,sign; mark; symbol,N2
附属,ふぞく,attached; belonging; affiliated,N2
撫でる,なでる,to brush gently; to stroke,N2
武士,ぶし,warrior; samurai,N2
部首,ぶしゅ,radical (of a kanji character),N2
部品,ぶひん,parts; accessories,N2
風船,ふうせん,balloon,N2
風呂敷,ふろしき,wrapping cloth; cloth wrapper,N2
副詞,ふくし,adverb,N2
複写,ふくしゃ,copy; duplicate,N2
複数,ふくすう,plural; multiple,N2
払い込む,はらいこむ,to deposit; to pay in,N2
払い戻す,はらいもどす,to repay; to pay back,N2
物語る,ものがたる,to tell; to indicate,N2
物差し,ものさし,ruler; measure,N2
物凄い,ものすごい,earth-shattering; staggering; to a very great extent,N2
物騒,ぶっそう,dangerous; disturbed; insecure,N2
物置,ものおき,storage room,N2
分かれる,わかれる,to branch off; to diverge from; to fork; to split; to dispense; to scatter; to divide into,N2
分る,わかる,to be understood,N2
分解,ぶんかい,analysis; disassembly,N2
分数,ぶんすう,fraction (in math),N2
分布,ぶんぷ,distribution,N2
分量,ぶんりょう,amount; quantity,N2
分類,ぶんるい,classification,N2
噴火,ふんか,eruption,N2
噴水,ふんすい,water fountain,N2
焚く,たく,to burn; to kindle; to build a fire,N2
文芸,ぶんげい,literature; art and literature; belles-lettres,N2
文献,ぶんけん,literature; books (reference),N2
文体,ぶんたい,literary style,N2
文房具,ぶんぼうぐ,stationery,N2
文脈,ぶんみゃく,context,N2
兵隊,へいたい,soldier; sailor,N2
平仮名,ひらがな,hiragana; 47 syllables; the cursive syllabary,N2
平気,へいき,coolness; calmness; composure; unconcern,N2
平日,へいじつ,weekday; ordinary days,N2
平凡,へいぼん,common; commonplace; ordinary; mediocre,N2
平野,へいや,plain; open field,N2
並行,へいこう,(going) side by side; concurrent; abreast; at the same time,N2
並木,なみき,roadside tree; row of trees,N2
閉会,へいかい,closure,N2
別々,べつべつ,separately; individually,N2
別荘,べっそう,holiday house; villa,N2
片仮名,かたかな,katakana,N2
片寄る,かたよる,to be one-sided; to incline; to be partial,N2
片道,かたみち,one-way (trip),N2
片付く,かたづく,to put in order; to dispose of; to solve,N2
編む,あむ,to knit,N2
編集,へんしゅう,editing; compilation; editorial (e.g. committee),N2
編物,あみもの,knitting; web,N2
便所,べんじょ,toilet; lavatory; rest room; latrine; comfort station,N2
便箋,びんせん,writing paper; stationery,N2
保健,ほけん,health preservation; hygiene; sanitation,N2
捕える,とらえる,to seize; to grasp; to capture; to arrest,N2
捕る,とる,to take; to catch (fish); to capture,N2
補う,おぎなう,to compensate for,N2
募集,ぼしゅう,recruiting; taking applications,N2
倣う,ならう,to imitate; to follow; to emulate,N2
包装,ほうそう,packing; wrapping,N2
包帯,ほうたい,bandage; dressing,N2
崩す,くずす,to destroy; to pull down; to make change (money),N2
崩れる,くずれる,to collapse; to crumble,N2
庖丁,ほうちょう,kitchen knife; carving knife,N2
放る,ほうる,to let go,N2
放れる,はなれる,to leave; to get free; to cut oneself off,N2
方角,ほうがく,direction; way; compass point,N2
方言,ほうげん,dialect,N2
方針,ほうしん,objective; plan; policy,N2
方程式,ほうていしき,equation,N2
方面,ほうめん,direction; district; field (e.g.; of study),N2
法則,ほうそく,law; rule,N2
縫う,ぬう,to sew,N2
飽くまで,あくまで,to the end; to the last; stubbornly,N2
亡くす,なくす,to lose someone; wife; child; etc,N2
坊さん,ぼうさん,Buddhist priest; monk,N2
坊っちゃん,ぼっちゃん,son (of others),N2
坊や,ぼうや,boy,N2
妨げる,さまたげる,to disturb; to prevent,N2
暴れる,あばれる,to act violently; to rage; to struggle; to be riotous,N2
望遠鏡,ぼうえんきょう,telescope,N2
膨らます,ふくらます,to swell; to expand; to inflate; to bulge,N2
膨らむ,ふくらむ,to expand; to swell (out); to get big; to become inflated,N2
膨大,ぼうだい,huge; bulky; enormous; extensive; swelling; expansion,N2
防止,ぼうし,prevention; check,N2
防犯,ぼうはん,prevention of crime,N2
北極,ほっきょく,North Pole,N2
墨,すみ,ink,N2
牧場,ぼくじょう,(1) farm (livestock); (2) pasture land; meadow; grazing land,N2
牧畜,ぼくちく,stock-farming,N2
堀,ほり,moat; canal,N2
本部,ほんぶ,headquarters,N2
本来,ほんらい,essentially; naturally; by nature,N2
盆,ぼん,Lantern Festival; Festival of the Dead; tray,N2
盆地,ぼんち,basin (e.g. between mountains),N2
摩擦,まさつ,friction; rubbing; rubdown; chafe,N2
埋める,うめる,to bury; to fill up; to fill (a seat; a vacant position),N2
枚数,まいすう,the number of flat things,N2
毎度,まいど,each time; common service-sector greeting,N2
枕,まくら,pillow; bolster,N2
又は,または,or; otherwise,N2
末っ子,すえっこ,youngest child,N2
万歳,ばんざい,hurrah; cheers,N2
満員,まんいん,full house; no vacancy; sold out,N2
満点,まんてん,perfect score,N2
味わう,あじわう,to taste; to savor; to relish,N2
未満,みまん,less than; insufficient,N2
岬,みさき,cape (on coast),N2
民間,みんかん,private; civilian; civil; popular; folk; unofficial,N2
民謡,みんよう,folk song; popular song,N2
務める,つとめる,(1) to serve; to fill a post; to serve under; to work (for),N2
無限,むげん,infinite,N2
無沙汰,ぶさた,neglecting to stay in contact,N2
無数,むすう,countless number; infinite number,N2
無地,むじ,plain; unfigured,N2
矛盾,むじゅん,contradiction; inconsistency,N2
名作,めいさく,masterpiece,N2
名刺,めいし,business card,N2
名詞,めいし,noun,N2
名字,みょうじ,surname; family name,N2
名所,めいしょ,famous place,N2
名物,めいぶつ,famous product; special product; speciality,N2
命ずる,めいずる,to command; to appoint,N2
明き,あき,room; time to spare; emptiness,N2
明け方,あけがた,dawn,N2
迷信,めいしん,superstition,N2
銘々,めいめい,each; individual,N2
鳴らす,ならす,to ring; to sound; to chime; to beat; to snort (nose),N2
姪,めい,niece,N2
免税,めんぜい,tax exemption; duty exemption,N2
面積,めんせき,area,N2
面接,めんせつ,interview,N2
面倒臭い,めんどうくさい,bother to do; tiresome,N2
茂る,しげる,to grow thick; to luxuriate; to be luxurious,N2
毛糸,けいと,knitting wool,N2
毛皮,けがわ,fur; skin; pelt,N2
儲かる,もうかる,to be profitable; to yield a profit,N2
儲ける,もうける,to get; to earn; to gain; to have (bear; beget) a child,N2
木材,もくざい,lumber; timber; wood,N2
目安,めやす,criterion; aim,N2
目印,めじるし,mark; sign; landmark,N2
目下,めした,at present; now,N2
目覚し,めざまし,(abbr) alarm-clock,N2
目指す,めざす,to aim at; to have an eye on,N2
目次,もくじ,table of contents,N2
目上,めうえ,superior(s); senior,N2
目立つ,めだつ,to be conspicuous; to stand out,N2
餅,もち,sticky rice cake,N2
問い合わせ,といあわせ,enquiry; ENQ,N2
問答,もんどう,questions and answers; dialogue,N2
夜間,やかん,at night; nighttime,N2
夜行,やこう,walking around at night; night train; night travel,N2
矢印,やじるし,directing arrow,N2
役者,やくしゃ,actor; actress,N2
役所,やくしょ,government office; public office,N2
役人,やくにん,government official,N2
役目,やくめ,duty; business,N2
薬缶,やかん,kettle,N2
薬局,やっきょく,pharmacy; drugstore,N2
薬指,くすりゆび,ring finger,N2
薬品,やくひん,medicine(s); chemical(s),N2
訳す,やくす,to translate,N2
油断,ゆだん,negligence; unpreparedness,N2
輸血,ゆけつ,blood transfusion,N2
輸送,ゆそう,transport; transportation,N2
勇ましい,いさましい,brave; valiant; gallant; courageous,N2
友好,ゆうこう,friendship,N2
悠々,ゆうゆう,quiet; calm; leisurely,N2
有難い,ありがたい,grateful; thankful; welcome; appreciated; evoking gratitude,N2
有無,うむ,yes or no; existence; flag indicator (comp); presence or absence marker,N2
有料,ゆうりょう,admission-paid; toll,N2
湧く,わく,to boil; to grow hot; to get excited; to gush forth,N2
遊園地,ゆうえんち,amusement park,N2
郵送,ゆうそう,mailing,N2
夕刊,ゆうかん,evening paper,N2
夕日,ゆうひ,(in) the evening sun; setting sun,N2
夕立,ゆうだち,(sudden) evening shower (rain),N2
予備,よび,preparation; preliminaries; reserve; spare,N2
余る,あまる,to remain; to be left over; to be in excess; to be too many,N2
余計,よけい,too much; unnecessary; abundance; surplus; excess; superfluity,N2
余所,よそ,another place; somewhere else; strange parts,N2
預かる,あずかる,to keep in custody; to receive on deposit; to take charge of,N2
幼児,ようじ,infant; baby; child,N2
幼稚,ようち,infancy; childish; infantile,N2
幼稚園,ようちえん,kindergarten,N2
容器,ようき,container; vessel,N2
容積,ようせき,capacity; volume,N2
揚げる,あげる,to lift; to fry,N2
洋品店,ようひんてん,shop which handles Western-style apparel and accessories,N2
溶かす,とかす,to melt; to dissolve,N2
溶く,とく,to dissolve (paint),N2
溶ける,とける,to melt; to thaw; to fuse; to dissolve,N2
溶け込む,とけこむ,to melt into,N2
溶岩,ようがん,lava,N2
用語,ようご,term; terminology,N2
用途,ようと,use; usefulness,N2
羊毛,ようもう,wool,N2
要旨,ようし,gist; essentials; summary; fundamentals,N2
要領,ようりょう,point; gist; essentials; outline,N2
陽射,ひざし,sunlight; rays of the sun,N2
養分,ようぶん,nourishment; nutrient,N2
欲張り,よくばり,avarice; covetousness; greed,N2
浴衣,ゆかた,bathrobe; informal summer kimono; yukata,N2
来日,らいにち,arrival in Japan; coming to Japan; visit to Japan,N2
頼もしい,たのもしい,reliable; trustworthy; hopeful; promising,N2
落し物,おとしもの,lost property,N2
落第,らくだい,failure; dropping out of a class,N2
落着く,おちつく,to calm down; to settle down,N2
乱暴,らんぼう,rude; violent; rough; lawless; unreasonable; reckless,N2
欄,らん,column of text (e.g. as in a newspaper),N2
利害,りがい,advantages and disadvantages; interest,N2
理科,りか,science,N2
裏口,うらぐち,backdoor; rear entrance,N2
裏返す,うらがえす,to turn inside out; to turn (something) over,N2
立ち止まる,たちどまる,to stop; to halt; to stand still,N2
略す,りゃくす,to abbreviate,N2
流域,りゅういき,(river) basin,N2
流行る,はやる,to flourish; to thrive; to be popular; to come into fashion,N2
流石,さすが,clever; adept; good; expectations; as one would expect,N2
溜まる,たまる,to collect; to gather; to save,N2
溜める,ためる,to amass; to accumulate,N2
溜息,ためいき,a sigh,N2
留まる,とどまる,(1) to be fixed; (2) to abide; to stay (in the one place),N2
留守番,るすばん,care-taking; caretaker; house-watching,N2
粒,つぶ,grain,N2
両側,りょうがわ,both sides,N2
寮,りょう,hostel; dormitory,N2
涼む,すずむ,to cool oneself; to cool off; to enjoy evening cool,N2
量る,はかる,to measure; to weigh; to survey,N2
領事,りょうじ,consul,N2
領収,りょうしゅう,receipt; voucher,N2
力強い,ちからづよい,reassuring; emboldened,N2
臨時,りんじ,temporary; special; extraordinary,N2
例える,たとえる,to compare; to liken; to speak figuratively; to illustrate; to use a simile,N2
例外,れいがい,exception,N2
冷ます,さます,to cool; to dampen; to let cool,N2
冷める,さめる,to become cool; to wear off; to abate; to subside,N2
冷やす,ひやす,to cool; to refrigerate,N2
冷凍,れいとう,freezing; cold storage; refrigeration,N2
鈴,すず,bell,N2
零点,れいてん,zero; no marks,N2
列島,れっとう,chain of islands,N2
裂く,さく,to tear; to split,N2
恋しい,こいしい,(1) dear; beloved; darling; (2) yearned for,N2
煉瓦,れんが,brick,N2
連合,れんごう,union; alliance,N2
朗らか,ほがらか,brightness; cheerfulness; melodious,N2
蝋燭,ろうそく,candle,N2
麓,ふもと,the foot; the bottom; the base (of a mountain),N2
録音,ろくおん,(audio) recording,N2
論ずる,ろんずる,to argue; to discuss; to debate,N2
和英,わえい,Japanese-English,N2
和服,わふく,Japanese clothes,N2
話し掛ける,はなしかける,to accost a person; to talk (to someone),N2
話合い,はなしあい,discussion; conference,N2
話中,はなしちゅう,while talking; the line is busy,N2
詫びる,わびる,to apologize,N2
椀,わん,Japanese soup bowl; wooden bowl,N2
碗,わん,bowl,N2
丼,どんぶり,porcelain bowl; bowl of rice with food on top,N2
佚,いつ,be lost; peace; hide; mistake; beautiful; in turn,N2
嗅ぐ,かぐ,to sniff; to smell,N2
囁く,ささやく,to whisper; to murmur,N2
掏摸,すり,pickpocket,N2
捩る,ねじる,to twist,N2
揉む,もむ,to rub; to crumple (up); to wrinkle,N2
洒落,しゃれ,joke; pun; witticism,N2
狡い,ずるい,sly; cunning,N2
睨む,にらむ,to glare at; to scowl at; to keep an eye on,N2
箒,ほうき,(n) broom,N2
Ͼ立,たいりつ,confrontation; opposition; antagonism,N2
